"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32"
"AFG",53761.577949314,26871.2004907495,24850.3337685838,21214.8247800747,18840.5620908013,10759.1926223332,13471.6087818394,6573.3914745909,3183.62939987016,3125.38294362786,2521.70605911979,7163.21024713592,10999.2826310638,12235.4542850738,13273.6143370536,10752.1693257348,8886.43657960117,5030.03393566433,5774.64275401724,8926.0551797098,11573.757225147,5797.53425472568,384.227897204043,584.812902136346,2033.93000862675,3014.90077544628,1428.50872154897,1867.96544026388,3699.13506060862,2640.51555227656,3905.5952551722,2595.42913893296
"AGO",5856.13542107854,7786.67432707814,5714.46860284584,5781.21687327262,5828.18212408673,3964.40580252612,3385.28965339176,5507.79705043701,5014.55187679749,7614.69453737512,4699.86881370428,4250.78479856022,2551.3373663214,1668.08619015525,740.027179337883,422.514261775335,2244.82996576176,1083.4730397235,437.111130821919,566.639521281953,2318.23538069512,3012.15885732462,1064.83269447524,12.5781846989381,152.752391154248,309.416183141072,198.403293577515,168.286346971874,501.530652815469,173.647123247538,294.364763801907,656.316764446879
"ALB",NA,NA,0.341163494576144,0.551248095678151,0.664852888644679,0.718535734582903,32.720858882178,0.760560766103306,78.3048923589808,1.12673684921079,1.28425846918835,1.15126562624862,1.36542670142467,1.65796991763479,1.48736769475491,1.23591413850973,1.60390547802261,1.63430239743858,1.36658327709266,1.05624728989384,0.014073745325792,0.0427076965574383,0.0816531289005499,0.11519223154103,0.14123352086939,0.181564374206742,0.194292595306599,0.729234553928272,0.437636298769429,0.328596181285245,1.07584926840297,0.537712455037212
"AND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86950090474956,1.83726026740068,1.808156174776,1.77807101212592,0.861383556260326,0.430671901593266,0.419456904744081,0.405360341428813,0.390574310387224,0.376312022044287,0.362228212209236,0.3561852478132,0.343256500853882,0.333885303033418,0.348092336277975,0.338055088261698,0.326960982490768,0.00206922817898549,0.00228931026878407,0.00208634121261414,0.00226278841497829,0.00244791425927681
"ATG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.0984414222055,9.64796097227422,17.7381788754947,82.479887660995,8.00071094973461,5.68439729816944,9.67995163921904,17.9027968919405,7.13296965305296,3.12833598148884,3.56599343015755,34.0241623325586,12.7808989562258,5.23805886368121,7.52676953029338,2.37758033362881,0.0353120105658514,0.124795013347436,0.472618366509922,0.374713385699451,0.381856251535735,0.388044228125674
"BDI",5413.6244238113,3390.24424413618,4096.21511341073,2365.31287111419,2958.47616305687,3221.14533597847,1931.73187909362,2679.80617031964,2254.6937451527,1175.96444224216,644.695646017264,1282.54013470351,1360.99811185527,657.467075316737,843.118364591755,921.314858415757,301.726310870677,219.597884727908,246.134736708834,1092.12439602987,1240.68554288594,101.218870519651,9.12154019605953,48.6972680820851,66.4533375372093,92.2029341155068,27.2155810932267,44.3994053956486,55.0913998759124,29.3883552404028,29.1524177142502,38.732326464715
"BEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
